시도명,시군구명,생년,RFID구분,축종,품종,마릿수,맹견여부
경기도,이천시,2013,내장형,개,불독,1,N
경기도,이천시,2013,외장형,개,비글,1,N
경기도,이천시,2013,인식표,개,비글,1,N
경기도,이천시,2013,내장형,개,비글,4,N
경기도,이천시,2013,외장형,개,비숑 프리제,4,N
경기도,이천시,2013,인식표,개,비숑 프리제,1,N
경기도,이천시,2013,내장형,개,비숑 프리제,9,N
경기도,이천시,2013,외장형,개,빠삐용,3,N
경기도,이천시,2013,외장형,개,사모예드,3,N
경기도,이천시,2013,외장형,개,삽살개,2,N
경기도,이천시,2013,인식표,개,삽살개,2,N
경기도,이천시,2013,내장형,개,삽살개,3,N
경기도,이천시,2013,내장형,개,샤페이,1,N
경기도,이천시,2013,외장형,개,셔틀랜드 쉽독,1,N
경기도,이천시,2013,내장형,개,셔틀랜드 쉽독,1,N
경기도,이천시,2013,외장형,개,셰퍼드,2,N
경기도,이천시,2013,내장형,개,셰퍼드,1,N
경기도,이천시,2013,외장형,개,슈나우져,3,N
경기도,이천시,2013,내장형,개,슈나우져,2,N
경기도,이천시,2013,인식표,개,스탠다드 푸들,1,N
경기도,이천시,2013,외장형,개,스피츠,7,N
경기도,이천시,2013,내장형,개,스피츠,21,N
경기도,이천시,2013,외장형,개,시바,1,N
경기도,이천시,2013,내장형,개,시바,1,N
경기도,이천시,2013,외장형,개,시베리안 허스키,2,N
경기도,이천시,2013,내장형,개,시베리안 허스키,4,N
경기도,이천시,2013,외장형,개,시츄,18,N
경기도,이천시,2013,인식표,개,시츄,2,N
경기도,이천시,2013,내장형,개,시츄,24,N
경기도,이천시,2013,내장형,개,시코쿠,1,N
경기도,이천시,2013,인식표,개,실키테리어,1,N
경기도,이천시,2013,내장형,개,아메리칸 아키다,1,N
경기도,이천시,2013,내장형,개,아메리칸 코카 스파니엘,2,N
경기도,이천시,2013,외장형,개,아키다,1,N
경기도,이천시,2013,외장형,개,알라스칸 말라뮤트,3,N
경기도,이천시,2013,내장형,개,알라스칸 말라뮤트,1,N
경기도,의정부시,2010,내장형,고양이,한국 고양이,2,N
경기도,의정부시,2011,외장형,개,골든 리트리버,1,N
경기도,의정부시,2011,인식표,개,골든 리트리버,1,N
경기도,의정부시,2011,내장형,개,골든 리트리버,2,N
경기도,의정부시,2011,외장형,개,기타,3,N
경기도,의정부시,2011,인식표,개,기타,2,N
경기도,의정부시,2011,내장형,개,기타,1,N
경기도,의정부시,2011,외장형,개,꼬똥 드 뚤레아,1,N
경기도,의정부시,2011,외장형,개,닥스훈트,10,N
경기도,이천시,2000,외장형,개,시츄,5,N
경기도,이천시,2000,내장형,개,시츄,1,N
경기도,이천시,2000,외장형,개,아키다,2,N
경기도,이천시,2000,외장형,개,요크셔 테리어,8,N
경기도,이천시,2000,내장형,개,요크셔 테리어,1,N
경기도,이천시,2000,내장형,개,진도견,1,N
경기도,이천시,2000,외장형,개,코카 스파니엘,1,N
경기도,이천시,2000,내장형,개,토이 푸들,1,N
경기도,이천시,2000,외장형,개,푸들,1,N
경기도,이천시,2000,내장형,개,풍산견,1,N
경기도,이천시,2001,외장형,개,말티즈,7,N
경기도,이천시,2001,인식표,개,말티즈,1,N
경기도,이천시,2001,내장형,개,말티즈,4,N
경기도,이천시,2001,외장형,개,미니어쳐 핀셔,1,N
경기도,이천시,2001,외장형,개,믹스견,2,N
경기도,이천시,2001,내장형,개,믹스견,2,N
경기도,이천시,2001,외장형,개,삽살개,2,N
경기도,이천시,2001,외장형,개,슈나우져,1,N
경기도,이천시,2001,내장형,개,슈나우져,1,N
경기도,이천시,2001,외장형,개,스피츠,1,N
경기도,이천시,2001,외장형,개,시츄,10,N
경기도,이천시,2001,내장형,개,시츄,2,N
경기도,이천시,2001,외장형,개,요크셔 테리어,5,N
경기도,이천시,2012,외장형,개,올드 잉글리쉬 쉽독,1,N
경기도,이천시,2012,외장형,개,요크셔 테리어,24,N
경기도,이천시,2012,인식표,개,요크셔 테리어,4,N
경기도,이천시,2012,내장형,개,요크셔 테리어,19,N
경기도,이천시,2012,외장형,개,웰시 코기 펨브로크,2,N
경기도,이천시,2012,인식표,개,웰시 코기 펨브로크,1,N
경기도,이천시,2012,내장형,개,웰시 코기 펨브로크,3,N
경기도,이천시,2012,외장형,개,잭 러셀 테리어,1,N
경기도,이천시,2012,내장형,개,저먼 포인터,1,N
경기도,이천시,2012,외장형,개,진도견,17,N
경기도,이천시,2012,인식표,개,진도견,11,N
경기도,이천시,2012,내장형,개,진도견,16,N
경기도,이천시,2012,내장형,개,차우차우,1,N
경기도,이천시,2012,외장형,개,치와와,3,N
경기도,이천시,2012,내장형,개,치와와,9,N
경기도,이천시,2012,내장형,개,캐벌리어 킹 찰스 스파니엘,1,N
경기도,이천시,2012,외장형,개,코카 스파니엘,4,N
경기도,이천시,2012,내장형,개,코카 스파니엘,5,N
경기도,이천시,2012,내장형,개,콜리,1,N
경기도,이천시,2012,외장형,개,토이 푸들,2,N
경기도,이천시,2012,내장형,개,토이 푸들,9,N
경기도,이천시,2012,외장형,개,퍼그,1,N
경기도,이천시,2012,인식표,개,페키니즈,1,N
경기도,이천시,2012,외장형,개,포메라니안,8,N
경기도,이천시,2012,인식표,개,포메라니안,1,N
경기도,이천시,2012,내장형,개,포메라니안,20,N
경기도,이천시,2012,내장형,개,포인터,1,N
경기도,이천시,2012,외장형,개,푸들,42,N
경기도,이천시,2012,인식표,개,푸들,3,N
경기도,이천시,2012,내장형,개,푸들,58,N
경기도,이천시,2012,외장형,개,풍산견,1,N
경기도,이천시,2012,인식표,개,풍산견,2,N
경기도,이천시,2012,내장형,개,풍산견,3,N
경기도,이천시,2012,내장형,개,프렌치 불독,1,N
경기도,이천시,2012,내장형,개,핏불테리어,1,Y
경기도,이천시,2013,외장형,개,골든 리트리버,6,N
경기도,이천시,2013,내장형,개,골든 리트리버,6,N
경기도,이천시,2013,내장형,개,그레이트 피레니즈,1,N
경기도,이천시,2013,외장형,개,기타,2,N
경기도,이천시,2013,내장형,개,기타,2,N
경기도,이천시,2013,외장형,개,닥스훈트,10,N
경기도,이천시,2013,인식표,개,닥스훈트,1,N
경기도,이천시,2013,내장형,개,닥스훈트,9,N
경기도,이천시,2013,내장형,개,도고 아르젠티노,1,N
경기도,이천시,2013,외장형,개,도베르만,1,N
경기도,이천시,2013,내장형,개,도베르만,1,N
경기도,이천시,2013,외장형,개,라브라도 리트리버,4,N
경기도,이천시,2013,내장형,개,라브라도 리트리버,4,N
경기도,이천시,2013,내장형,개,로트와일러,1,Y
경기도,이천시,2013,내장형,개,마리노이즈,2,N
경기도,이천시,2013,외장형,개,말라뮤트,1,N
경기도,이천시,2013,내장형,개,말라뮤트,4,N
경기도,의정부시,2010,내장형,개,슈나우져,5,N
경기도,의정부시,2010,외장형,개,스피츠,12,N
경기도,의정부시,2010,인식표,개,스피츠,4,N
경기도,의정부시,2010,내장형,개,스피츠,5,N
경기도,의정부시,2010,외장형,개,시츄,66,N
경기도,의정부시,2010,인식표,개,시츄,16,N
경기도,의정부시,2010,내장형,개,시츄,60,N
경기도,의정부시,2010,인식표,개,실키테리어,1,N
경기도,의정부시,2010,내장형,개,아메리칸 아키다,1,N
경기도,의정부시,2010,외장형,개,아메리칸 코카 스파니엘,3,N
경기도,의정부시,2010,인식표,개,아메리칸 코카 스파니엘,1,N
경기도,의정부시,2010,내장형,개,아메리칸 코카 스파니엘,1,N
경기도,의정부시,2010,인식표,개,알라스칸 말라뮤트,1,N
경기도,의정부시,2010,내장형,개,알라스칸 말라뮤트,1,N
경기도,의정부시,2010,외장형,개,요크셔 테리어,56,N
경기도,의정부시,2010,인식표,개,요크셔 테리어,8,N
경기도,의정부시,2010,내장형,개,요크셔 테리어,38,N
경기도,의정부시,2010,외장형,개,웨스트하이랜드화이트테리어,1,N
경기도,의정부시,2010,인식표,개,웰시 코기 카디건,1,N
경기도,의정부시,2010,외장형,개,웰시 코기 펨브로크,2,N
경기도,의정부시,2010,외장형,개,이탈리안 그레이 하운드,2,N
경기도,의정부시,2010,외장형,개,재패니즈 스피츠,1,N
경기도,이천시,2015,인식표,개,말티즈,17,N
경기도,이천시,2015,내장형,개,말티즈,99,N
경기도,이천시,2015,외장형,개,미니어쳐 슈나우저,1,N
경기도,이천시,2015,인식표,개,미니어쳐 슈나우저,1,N
경기도,이천시,2015,인식표,개,미니어쳐 푸들,3,N
경기도,이천시,2015,내장형,개,미니어쳐 푸들,1,N
경기도,이천시,2015,외장형,개,미니어쳐 핀셔,1,N
경기도,이천시,2015,내장형,개,미니어쳐 핀셔,6,N
경기도,이천시,2015,외장형,개,믹스견,41,N
경기도,이천시,2015,인식표,개,믹스견,31,N
경기도,이천시,2015,내장형,개,믹스견,94,N
경기도,이천시,2015,인식표,개,베들링턴 테리어,1,N
경기도,이천시,2015,내장형,개,벨기에 쉽독,1,N
경기도,이천시,2015,외장형,개,보더 콜리,5,N
경기도,이천시,2015,인식표,개,보더 콜리,2,N
경기도,이천시,2015,내장형,개,보더 콜리,8,N
경기도,이천시,2015,외장형,개,보스턴 테리어,5,N
경기도,이천시,2015,인식표,개,보스턴 테리어,1,N
경기도,이천시,2015,내장형,개,보스턴 테리어,5,N
경기도,이천시,2015,내장형,개,불독,1,N
경기도,이천시,2015,외장형,개,비숑 프리제,10,N
경기도,이천시,2015,인식표,개,비숑 프리제,4,N
경기도,의정부시,2013,외장형,개,베들링턴 테리어,1,N
경기도,의정부시,2013,내장형,개,벨기에 쉽독,1,N
경기도,의정부시,2013,외장형,개,보더 콜리,1,N
경기도,의정부시,2013,내장형,개,보더 콜리,2,N
경기도,의정부시,2013,외장형,개,보스턴 테리어,3,N
경기도,의정부시,2013,인식표,개,보스턴 테리어,1,N
경기도,의정부시,2013,내장형,개,보스턴 테리어,3,N
경기도,의정부시,2013,내장형,개,불 테리어,1,N
경기도,의정부시,2013,외장형,개,비글,11,N
경기도,의정부시,2013,내장형,개,비글,11,N
경기도,의정부시,2013,외장형,개,비숑 프리제,13,N
경기도,의정부시,2013,인식표,개,비숑 프리제,2,N
경기도,의정부시,2013,내장형,개,비숑 프리제,21,N
경기도,의정부시,2013,내장형,개,사모예드,1,N
경기도,의정부시,2013,내장형,개,삽살개,1,N
경기도,의정부시,2013,외장형,개,샤페이,1,N
경기도,의정부시,2013,외장형,개,셔틀랜드 쉽독,3,N
경기도,의정부시,2013,내장형,개,셔틀랜드 쉽독,1,N
경기도,의정부시,2013,외장형,개,셰퍼드,1,N
경기도,의정부시,2013,외장형,개,슈나우져,8,N
경기도,의정부시,2013,인식표,개,슈나우져,1,N
경기도,의정부시,2013,내장형,개,슈나우져,9,N
경기도,의정부시,2013,내장형,개,스탠다드 푸들,1,N
경기도,의정부시,2013,외장형,개,스피츠,38,N
경기도,의정부시,2013,인식표,개,스피츠,7,N
경기도,의정부시,2013,내장형,개,스피츠,22,N
경기도,의정부시,2013,외장형,개,시베리안 허스키,3,N
경기도,의정부시,2013,내장형,개,시베리안 허스키,2,N
경기도,의정부시,2013,외장형,개,시츄,50,N
경기도,의정부시,2013,인식표,개,시츄,6,N
경기도,의정부시,2013,내장형,개,시츄,44,N
경기도,의정부시,2013,인식표,개,실키테리어,1,N
경기도,의정부시,2013,내장형,개,실키테리어,2,N
경기도,의정부시,2013,외장형,개,아메리칸 코카 스파니엘,4,N
경기도,의정부시,2013,인식표,개,아메리칸 코카 스파니엘,1,N
경기도,의정부시,2013,내장형,개,아메리칸 코카 스파니엘,1,N
경기도,의정부시,2013,외장형,개,아키다,1,N
경기도,의정부시,2013,인식표,개,아키다,1,N
경기도,의정부시,2013,인식표,개,알라스칸 말라뮤트,1,N
경기도,의정부시,2013,외장형,개,올드 잉글리쉬 불독,2,N
경기도,의정부시,2013,내장형,개,올드 잉글리쉬 불독,1,N
경기도,의정부시,2013,내장형,개,올드 잉글리쉬 쉽독,1,N
경기도,의정부시,2013,외장형,개,요크셔 테리어,47,N
경기도,의정부시,2013,인식표,개,요크셔 테리어,12,N
경기도,의정부시,2013,내장형,개,요크셔 테리어,23,N
경기도,의정부시,2013,외장형,개,웰시 코기 펨브로크,8,N
경기도,의정부시,2013,인식표,개,웰시 코기 펨브로크,1,N
경기도,의정부시,2013,내장형,개,웰시 코기 펨브로크,1,N
경기도,의정부시,2013,외장형,개,이탈리안 그레이 하운드,1,N
경기도,의정부시,2013,인식표,개,이탈리안 그레이 하운드,1,N
경기도,의정부시,2018,내장형,개,웰시 코기 카디건,8,N
경기도,의정부시,2018,외장형,개,웰시 코기 펨브로크,10,N
경기도,의정부시,2018,인식표,개,웰시 코기 펨브로크,4,N
경기도,의정부시,2018,내장형,개,웰시 코기 펨브로크,22,N
경기도,의정부시,2018,외장형,개,이탈리안 그레이 하운드,2,N
경기도,의정부시,2018,인식표,개,이탈리안 그레이 하운드,1,N
경기도,의정부시,2018,내장형,개,이탈리안 그레이 하운드,10,N
경기도,의정부시,2018,내장형,개,잉글리쉬 세터,1,N
경기도,의정부시,2018,외장형,개,재패니즈 스피츠,4,N
경기도,의정부시,2018,내장형,개,제페니즈칭,1,N
경기도,의정부시,2018,외장형,개,진도견,17,N
경기도,의정부시,2018,인식표,개,진도견,5,N
경기도,의정부시,2018,내장형,개,진도견,18,N
경기도,의정부시,2018,내장형,개,차우차우,1,N
경기도,의정부시,2018,외장형,개,치와와,46,N
경기도,의정부시,2018,인식표,개,치와와,8,N
경기도,의정부시,2018,내장형,개,치와와,76,N
경기도,의정부시,2018,외장형,개,카네 코르소,2,N
경기도,의정부시,2018,내장형,개,카네 코르소,1,N
경기도,의정부시,2018,외장형,개,캐벌리어 킹 찰스 스파니엘,1,N
경기도,의정부시,2018,내장형,개,캐벌리어 킹 찰스 스파니엘,3,N
경기도,의정부시,2018,외장형,개,코카 스파니엘,5,N
경기도,의정부시,2018,인식표,개,코카 스파니엘,1,N
경기도,의정부시,2018,내장형,개,코카 스파니엘,5,N
경기도,의정부시,2018,외장형,개,토이 푸들,20,N
경기도,의정부시,2018,인식표,개,토이 푸들,11,N
경기도,의정부시,2018,내장형,개,토이 푸들,16,N
경기도,의정부시,2018,외장형,개,퍼그,6,N
경기도,의정부시,2018,내장형,개,퍼그,12,N
경기도,의정부시,2018,외장형,개,페키니즈,2,N
경기도,의정부시,2018,인식표,개,페키니즈,2,N
경기도,의정부시,2018,내장형,개,페키니즈,10,N
경기도,의정부시,2018,외장형,개,포메라니안,104,N
경기도,의정부시,2018,인식표,개,포메라니안,37,N
